SKU;Descricao SKU;PEP;Cod. ;Desc. BIOS;PLM
1308375;POS MASTER C3400 MINIPRO F8256N6XC-1;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308376;POSITIVO MASTER C3400 MINIPRO F16512N0XC;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308377;POSITIVO MASTER C3400 MINIPRO S8512N0XC;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308378;POS MASTER C3400 MINIPRO F8256N0XC-1;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308381;POSITIVO MASTER C3400 MINIPRO F8256N00A;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308385;POS MASTER C3400 MINIPRO T8256N6XC-1;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308386;POSITIVO MASTER D3500 SF8512N0H610G0A;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308387;POSITIVO MASTER D3500 ST8256N0H610G0A;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308389;POS MASTER C3400 MINIPRO F16256N0XC-2;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308390;POS MASTER C8400 MINIPRO F8512N20A-3;SEMPEP;11212196;BIOS POS-RIQ670EV V0302.3.XD20.H1.P;RIQ670EV
1308391;POSITIVO MASTER C3400 MINIPRO F16256N6XE;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308395;POS MASTER C3400 MINIPRO F16256N0XC-1;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308416;POSITIVO MASTER C3400 MINIPRO T8512N0XC;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308417;POS MASTER C3400 MINIPRO T8256N6XC-2;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308418;POS MASTER C3400 MINIPRO T8256N6XC-3;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308420;POS MASTER C3400 MINIPRO F16512N0XC-1;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308421;POS MASTER C3400 MINIPRO F8256N6XC-3;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308423;POS MASTER C3400 MINIPRO F8256N00A-1;SEMPEP;11211771;BIOS POS-RIH610FD PLUS V0102.X;RIH610FD
1308435;POS MASTER C3400 MINIPRO F16256N0XE-3;SEMPEP;11212564;BIOS RIH610FD V0103.2.XD22G1.H1.P UNIMED;RIH610FD
1308436;POSITIVO MASTER C3400 MINIPRO T8256N0XE;SEMPEP;11212564;BIOS RIH610FD V0103.2.XD22G1.H1.P UNIMED;RIH610FD
1308437;POSITIVO MASTER D3500 SF8256N0H610G0A;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308438;POSITIVO MASTER D3500 SF8256N6H610G0A;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308440;POSITIVO MASTER D3500 SF8256N0H610G0A-1;SEMPEP;11212610;BIOS POS-RIH610FE PLUS V0103.X;RIH610FE
1308441;POSITIVO MASTER D3500 ST8256N0H610G0A-1;SEMPEP;11212610;BIOS POS-RIH610FE PLUS V0103.X;RIH610FE
1308442;POSITIVO MASTER D3500 ST16256N6H610GXC;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308443;POSITIVO MASTER D3500 SF8256N6H610GXC;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308475;POS MASTER C6400 MINIPRO F8256N20A-2;SEMPEP;11212484;BIOS POS-RIH670FA V005 PLUS V0204.X;RIH670FA
1308482;POSITIVO MASTER D3500 ST8256N6H610GXC;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308483;POSITIVO MASTER D3500 SF16256N6H610GXC;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308484;POSITIVO MASTER D3500 SF16256N0H610GXC;SEMPEP;11216193;BIOS POS-RIH610FE PLUS V0102.X;RIH610FE
1308489;POSITIVO MASTER D3400 ST8256NNGH610XCN0;SEMPEP;11210377;BIOS POS-EIH610EX V0301.X;EIH610EX
1308490;POSITIVO MASTER D3400 SFC256NNGH610XCN0;SEMPEP;11210377;BIOS POS-EIH610EX V0301.X;EIH610EX
1308496;POSITIVO MASTER C6300 MINIPRO T8256N1XC;SEMPEP;11178469;BIOS POS-RIH470EM V005 V1.05 V0302.X;RIH470EM_R105
1308497;POS MASTER C4400 MINIPRO H8256N2AA;SEMPEP;11216320;BIOS POS RAX300ES R2 0103.7.XD20G4.H1.P;RAX300ES-R2
1308501;POS MASTER C6400 MINIPRO FC512N20A-5;SEMPEP;11216184;BIOS POS-RIH670FA PLUS V0203.X;RIH670FA
1308502;POSITIVO MASTER D4400 SIC512NNGA5200AN0;SEMPEP;11212803;BIOS POS-RAA520FC V001 PLUS V0103.X;RAA520FC
1308506;POSITIVO MASTER D8500 SF8256N7Q670G0A;SEMPEP;11209599;BIOS POS-RIQ670FF BASIC V0101.X;RIQ670FF
1308509;POS MASTER C6400 MINIPRO F8256N20A-3;;11212190;BIOS POS-RIH670EU PLUS V0303.X;RIH670EU
1308511;POSITIVO MASTER D3400 SF8256NNGH610XCN0;SEMPEP;11210377;BIOS POS-EIH610EX V0301.X;EIH610EX
1308512;POSITIVO MASTER D3500 SS8256N6H610G0A;SEMPEP;11212610;BIOS POS-RIH610FE PLUS V0103.X;RIH610FE
1308525;POS MASTER C8400 MINIPRO FC256N20A-1;SEMPEP;11216188;BIOS POS-RIQ670FB R2 V0203.X;RIQ670FB
1308526;POS MASTER D3400 SSC512NNFH6100AN0-1;SEMPEP;11210377;BIOS POS-EIH610EX V0301.X;EIH610EX
1308565;POS MASTER C6400 MINIPRO FC512N20A-6;SEMPEP;11216184;BIOS POS-RIH670FA PLUS V0203.X;RIH670FA
1308580;POS MASTER C6400 MINIPRO SC512N20A-1;SEMPEP;11212484;BIOS POS-RIH670FA V005 PLUS V0204.X;RIH670FA
1308665;POSITIVO MASTER C6400 MINIPRO FD512N1XC;;11212190;BIOS POS-RIH670EU PLUS V0303.X;RIH670EU
1500835;AT SERIES D (DAD), N7500B5004VBB0;SEMPEP;11144891;BIOS N14DP6 V1.09.X S/ NTFX CORP;N14DP6
1502816;Positivo Master D380 BB H3-01763;H3-01763;11115088;BIOS POS-PIH81DL V0106L;PIH81DL
1502845;POSITIVO MASTER D380 BB IT-1 H3-01765;H3-01765;11115088;BIOS POS-PIH81DL V0106L;PIH81DL
1502937;POSITIVO MASTER D380 P4130HD500GBM4HCSP;H3-01785;11115088;BIOS POS-PIH81DL V0106L;PIH81DL
1502986;POSITIVO MASTER D380 BB IT-1 MAO#;H3-01765;11115088;BIOS POS-PIH81DL V0106L;PIH81DL
1502987;POSITIVO MASTER D380 BB H3-01763 MAO#;H3-01763;11115088;BIOS POS-PIH81DL V0106L;PIH81DL
1502994;POSITIVO MASTER D380 EMBASA H3-01837;H3-01837;11115088;BIOS POS-PIH81DL V0106L;PIH81DL
1503069;POSITIVO MASTER D60 - PEX 19/2015 IT1;H3-01818;11107739;BIOS POS-PIH81DI V.0105L;PIH81DI
1503086;POSITIVO MASTER D380 EMBASA H3-01837 MAO;H3-01837;11115088;BIOS POS-PIH81DL V0106L;PIH81DL
1503219;POSITIVO MASTER D535 SEE MG (MAO);H3-01948;11115142;BIOS POS-EAA75DEV2 60317A78L_SEEMG;EAA75DE
1503270;POSITIVO MASTER C800 MINIPRO - FIESC SC;H3-01974;11107733;BIOS POS-PIQ170DO V0321.U;PIQ170DO
1503273;MASTER C800 TCU H3-01952 CARONAS;H3-01952;11107733;BIOS POS-PIQ170DO V0321.U;PIQ170DO
1503274;POSITIVO MASTER D535 SEE MG DUAL MAO;H3-01948;11115142;BIOS POS-EAA75DEV2 60317A78L_SEEMG;EAA75DE
1503281;MASTER D610 SDH H3-01984 IT3 - MAO;H3-01984;11121793;BIOS POS-PIB150DT V0409E.X SDHDF;PIB150DT
1503282;MASTER D610 SDH H3-01984 IT4 - MAO;H3-01984;11121793;BIOS POS-PIB150DT V0409E.X SDHDF;PIB150DT
1503294;MASTER D610 SDH H3-01984 IT1 OF CT74;H3-01984;11130968;BIOS POS-PIB150DT R3 V0620.X DVI KL SDH;PIB150DT
1503305;MASTER D610 SDH H3-01984 IT2 - MAO;H3-01984;11121793;BIOS POS-PIB150DT V0409E.X SDHDF;PIB150DT
1503321;POSITIVO MASTER D535 - ALESC IT01;H3-02013;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503334;POSITIVO MASTER C800 MINIPRO TCDF MAO;H3-02024;11107733;BIOS POS-PIQ170DO V0321.U;PIQ170DO
1503335;POSITIVO MASTER D610 UF-LAVRAS L1 IT3;H3-01995;11113651;BIOS POS-PIB150DT V0409B.X AMIDIAG TEXT;PIB150DT
1503336;POSITIVO MASTER D610 UF-LAVRAS L1 IT1;H3-01995;11113651;BIOS POS-PIB150DT V0409B.X AMIDIAG TEXT;PIB150DT
1503351;POSITIVO MASTER D610 PMVV H3-02022;H3-02022;11124542;BIOS POS-PIB150DT V0421X AMIDIAG GUI;PIB150DT
1503353;POSITIVO MASTER D810 TRT RJ H3-01903;H3-01903;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503354;POSITIVO MASTER D535 - CMDO IT43;H3-02031;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503368;MASTER D610 PGE-ES H3-02029 IT1-PGE;H3-02029;11113651;BIOS POS-PIB150DT V0409B.X AMIDIAG TEXT;PIB150DT
1503376;POSITIVO MASTER D535 PM BH;H3-02033;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503416;POSITIVO MASTER D535 SEPLAG-MG L1 I1 POS;H3-01968;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503417;POSITIVO MASTER D535 SEPLAG-MG L1 I3 POS;H3-01968;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503436;MASTER D535 SEPLAG-MG L1 I2 GESTOR;H3-01968;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503445;POSITIVO MASTER C810 MINIPRO_BNB_IT_1;H3-02066;11097674;BIOS POS-PIQ170DS 2.09.L;PIQ170DS
1503455;POSITIVO MASTER D810_FIEAM IT12;H3-02025;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503456;POSITIVO MASTER D535 SESI-SENAI;H3-02068;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503460;POSITIVO MASTER D610 - AMGESP IT5 e IT06;H3-02072;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503461;POSITIVO MASTER D610 - AMGESP IT3 e IT04;H3-02072;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503462;POSITIVO MASTER D610 SENAI-SP H3-02080;H3-02080;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503464;POSITIVO MASTER D610 - SSP AL IT01;H3-02087;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503465;POSITIVO MASTER D810_FIEAM IT13;H3-02025;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503467;POSITIVO MASTER D610_FIEAM IT15;H3-02025;11123275;BIOS POS-PIB150DT 0417X;PIB150DT
1503468;POSITIVO MASTER C800 MINIPRO - FIESC SC;H3-01974;11107733;BIOS POS-PIQ170DO V0321.U;PIQ170DO
1503469;POSITIVO MASTER D810 - TCE ITEM 02;H3-02052;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503470;POSITIVO MASTER D610 H31964 CAR GAB SLIM;H3-01964;11113645;BIOS POS-PIB150DT V0409X;PIB150DT
1503472;POSITIVO MASTER D610 - AMGESP IT1 e IT02;H3-02072;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503473;MASTER D610 PGE-ES H3-02029 IT1- CAR;H3-02029;11113651;BIOS POS-PIB150DT V0409B.X AMIDIAG TEXT;PIB150DT
1503476;POSITIVO MASTER D810 - TCE ITEM 01;H3-02052;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503477;POSITIVO MASTER D610 FIEMG H3-01975 MAO;H3-01975;11128144;BIOS POS-PIB150DT R3 V0415X DVI SL FIEMG;PIB150DT
1503478;POSITIVO MASTER D610 TRE-BA H3-01918 MAO;H3-01918;11123275;BIOS POS-PIB150DT 0417X;PIB150DT
1503480;POSITIVO MASTER D610 SAEB IT 02 H3-01845;H3-01845;11121791;BIOS POS-PIB150DT DSK V0409E.X LOGO SAEB;PIB150DT
1503482;MASTER D610 SEPLAG LT1 IT3 H3-01636;H3-01636;11111625;BIOS POS-PIB150DT V0413.X_FIEMG_SEPLAG;PIB150DT
1503483;POSITIVO MASTER D610 IMA IT2 H3-01810;H3-01810;11123275;BIOS POS-PIB150DT 0417X;PIB150DT
1503484;POSITIVO MASTER D610 TJ MS IT01 H3-01882;H3-01882;11115118;BIOS POS-PIB150DT V0411.U TJ MS;PIB150DT
1503485;POSITIVO MASTER D610 TJ MS IT02 H3-01882;H3-01882;11115118;BIOS POS-PIB150DT V0411.U TJ MS;PIB150DT
1503486;POSITIVO MASTER D610 SAEB IT01 H3-01845;H3-01845;11121791;BIOS POS-PIB150DT DSK V0409E.X LOGO SAEB;PIB150DT
1503494;POSITIVO MASTER D610 SEFAZ H3-02006;H3-02006;11121794;BIOS POS-PIB150DT V0411.X SEFAZ PE;PIB150DT
1503495;POSITIVO MASTER C800 MINIPRO - FIESC CAR;H3-01974;11107733;BIOS POS-PIQ170DO V0321.U;PIQ170DO
1503496;D610 PGE-ES H3-02029 IT1-CAR P.CIVIL;H3-02029;11113651;BIOS POS-PIB150DT V0409B.X AMIDIAG TEXT;PIB150DT
1503505;D610 PGE-ES H3-02029 IT1-CAR -DETRAN;H3-02029;11113651;BIOS POS-PIB150DT V0409B.X AMIDIAG TEXT;PIB150DT
1503507;POSITIVO MASTER D810 - CELEPAR - TORRE;H3-02073;11128169;BIOS POS-PIQ170DU R3.0 V0460L;PIQ170DU
1503508;POSITIVO MASTER C800 H3-01953 CAR TRT4;H3-01953;11121811;BIOS POS-PIQ170DO 0326I FJ TPM2.0;PIQ170DO
1503510;MASTER D610 SDH H3-01984 IT1 OF CT68;H3-01984;11121793;BIOS POS-PIB150DT V0409E.X SDHDF;PIB150DT
1503511;POSITIVO MASTER D810 MP ES IT01 GESTOR;H3-01929;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503545;POSITIVO MASTER D610 TJ MT CARONA;H3-01832;11123275;BIOS POS-PIB150DT 0417X;PIB150DT
1503546;POSITIVO MASTER C810 MINIPRO - FIESC SC;H3-01974;11123290;BIOS POS-PIQ170DS V2.21.X FIESC;PIQ170DS
1503547;POSITIVO MASTER C810 JF1GRAU CARONA W10;H3-01953;11121743;BIOS POS-PIQ170DS V2.12.X AMIDIAG;PIQ170DS
1503548;POSITIVO MASTER C810 MINIPRO TCU MAO;H3-01952;11097697;BIOS POS-PIQ170DS 2.09.X;PIQ170DS
1503549;POSITIVO MASTER C810 H3-01952 CARONAS;H3-01952;11097697;BIOS POS-PIQ170DS 2.09.X;PIQ170DS
1503551;MASTER C610 H3-02071 - UFAM_IT_1;H3-02071;11121987;BIOS POS-PIB150DR 0213.X AGUI G01;PIB150DR
1503552;MASTER C610 H3-02071 - UFAM_IT_3;H3-02071;11121987;BIOS POS-PIB150DR 0213.X AGUI G01;PIB150DR
1503553;POSITIVO MASTER D810-FUND HOSP H3-01991;H3-01991;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503556;MASTER C810 MINIPRO - TRT4 CAR;H3-01953;11123296;BIOS POS-PIQ170DS V2.21.X AGUI G01;PIQ170DS
1503559;POSITIVO MASTER C810 H3-01953 CAR TJ-BA;H3-01953;11121798;BIOS POS-PIQ170DS 2.09.I JF;PIQ170DS
1503561;POSITIVO MASTER D810 MP ES IT02 GESTOR;H3-01929;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503575;POSITIVO MASTER C610 UEL-PR H3-02083 IT1;H3-02083;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1503576;POSITIVO MASTER C610 UEL-PR H3-02083 IT2;H3-02083;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1503580;POSITIVO MASTER D610 IBGE-RJ H3-02059 I1;H3-02059;11128897;BIOS POS-PIB150DT R3 V0416L DVI SL AMIDI;PIB150DT
1503583;POS MASTER D610 TRF1 H3-01936 GESTOR;H3-01936;11113645;BIOS POS-PIB150DT V0409X;PIB150DT
1503586;POSITIVO MASTER D610 IBGE-RJ H3-02059 I3;H3-02059;11128897;BIOS POS-PIB150DT R3 V0416L DVI SL AMIDI;PIB150DT
1503589;POSITIVO MASTER D610 H3-2067 SEPOG;H3-02067;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503598;POSITIVO MASTER C810 - TRF 3ÂºREG;H3-02135;11157232;BIOS POS-PIQ170DS 0261.L.A3.G2_LOGO_TRF3;PIQ170DS
1503602;POSITIVO MASTER D810 SEFAZ H3-2069 IT1;H3-02069;11123293;BIOS POS-PIQ170DU 0420.X LOGO SEFAZ BA;PIQ170DU
1503603;POSITIVO MASTER D810 SEFAZ H3-2069 IT2;H3-02069;11123293;BIOS POS-PIQ170DU 0420.X LOGO SEFAZ BA;PIQ170DU
1503607;MASTER C610 MINIPRO H3-02116 - MAO;H3-02116;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1503608;POSITIVO MASTER C810 MINIPRO_PMDF_MAO;H3-02118;11121816;BIOS POS-PIQ170DS V2.21.I PM-DF;PIQ170DS
1503610;MASTER D610 H3-02108 - FUAM - TORRE;H3-02108;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503611;MASTER D810 TRT H3-01903 - CARONAS;H3-01903;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503612;POSITIVO MASTER D810 TCE-ES H3-02127;H3-02127;11123292;BIOS POS-PIQ170DU V0412.L;PIQ170DU
1503613;POSITIVO MASTER D610 - UNESP;H3-02136;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503614;POSITIVO MASTER D810 UNICENTRO 1;H3-02133;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503615;POSITIVO MASTER C810 MINIPRO TCDF W10;H3-02024;11121743;BIOS POS-PIQ170DS V2.12.X AMIDIAG;PIQ170DS
1503616;MASTER D810 -H3-02128-IT3-TRT-SP MAO;H3-02128;11128133;BIOS POS-PIQ170DU R3 V.0460.X DVI;PIQ170DU
1503617;POSITIVO MASTER D610 - CELIC;H3-02104;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503618;POSITIVO MASTER D610 CELIC H3-02131;H3-02131;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503619;POSITIVO MASTER C610 MINIPRO - PGJ RS;H3-02119;11121750;BIOS POS-PIB150DR V.0215X AMIDIAG TEXT;PIB150DR
1503621;POSITIVO MASTER D610 BB H3-02039;H3-02039;11130981;BIOS POS-PIB150DT R3 V0620.LC DVI KL 64B;PIB150DT
1503622;POSITIVO MASTER C810 BNB H3-2066 IT1 CAR;H3-02066;11097697;BIOS POS-PIQ170DS 2.09.X;PIQ170DS
1503623;POSITIVO MASTER C810 H3-02143;H3-02143;11157219;BIOS POS-PIQ170DS 0261.X.A2;PIQ170DS
1503625;POSITIVO MASTER D810 UNICENTRO 2;H3-02133;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503627;POSITIVO MASTER D610 FURG H3-01801 CAR;H3-01801;11113645;BIOS POS-PIB150DT V0409X;PIB150DT
1503632;POSITIVO MASTER C810 MINIPRO INFRAERO 1;H3-02149;11123296;BIOS POS-PIQ170DS V2.21.X AGUI G01;PIQ170DS
1503637;MASTER D610 DEAM-PR H3-02145 IT3-MAO;H3-02145;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503638;MASTER D610 DEAM-PR H3-02145 IT4-MAO;H3-02145;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503640;POSITIVO MASTER C810 BNB IT1 TRT12 CAR;H3-02066;11121743;BIOS POS-PIQ170DS V2.12.X AMIDIAG;PIQ170DS
1503641; POS MASTER D610 H3-1964 GAB SLIM GESTOR;H3-01964;11113645;BIOS POS-PIB150DT V0409X;PIB150DT
1503642;POSITIVO MASTER C810 BNB H3-2066 IT1 CW;H3-02066;11097674;BIOS POS-PIQ170DS 2.09.L;PIQ170DS
1503644;POSITIVO MASTER D810 PF-DF H3-02154 IT1;H3-02154;11128133;BIOS POS-PIQ170DU R3 V.0460.X DVI;PIQ170DU
1503645;POSITIVO MASTER C810 MPDF H3-02150;H3-02150;11123588;BIOS POS-PIQ170DS V2.21.X AGUI MPF-DF;PIQ170DS
1503654;POSITIVO MASTER C610 MINIPRO - C/ODDSEST;H3-02151;11124539;BIOS POS-PIB150DR V0216.X SEST SENAT;PIB150DR
1503658;POS MASTER D610_FIEAM IT14-H3-02025- CAR;H3-02025;11113645;BIOS POS-PIB150DT V0409X;PIB150DT
1503659;MASTER D610_FIEAM IT15-H3-02025- CAR;H3-02025;11123275;BIOS POS-PIB150DT 0417X;PIB150DT
1503660;MASTER D535 SEPLAG-MG L1I2 CARONA;H3-01968;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503661;POSITIVO MASTER D810 - TCE RO IT01;H3-02163;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503662;MASTER D810 TRT H3-01903 TRT10 CAR;H3-01903;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503666;MASTER D610 H31964 GAB TORRE GESTOR;H3-01964;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503667;MASTER D610 PGE-ES H3-02029 - GESTOR;H3-02029;11121756;BIOS POS-PIB150DT R3 V.0412.X DVI GUI SL;PIB150DT
1503669;MASTER C810-JF1GRAU-H3-01953-CAR HFA;H3-01953;11121798;BIOS POS-PIQ170DS 2.09.I JF;PIQ170DS
1503670;POSITIVO MASTER D810 MIN SAUDE H3-02162;H3-02162;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503673;MASTER D810 - TCE IT01-H3-02052-IBGE;H3-02052;11113646;BIOS POS-PIQ170DU V0409.X;PIQ170DU
1503674;MASTER D810 TRT RJ H3-01903 - IBGE;H3-01903;11128169;BIOS POS-PIQ170DU R3.0 V0460L;PIQ170DU
1503692;MASTER C810 H3-02118_PMDF_CARONA;H3-02118;11123290;BIOS POS-PIQ170DS V2.21.X FIESC;PIQ170DS
1503693;POSITIVO MASTER C610 MINIPRO H3-02158;H3-02158;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1503694;MASTER D610 MPOG-DF H3-02157 IT3-MAO;H3-02157;11123279;BIOS POS-PIB150DT V0409X MPOG;PIB150DT
1503695;MASTER D610 DATAPREV H3-01964 - IBGE;H3-01964;11121814;BIOS POS-PIB150DT 0409L;PIB150DT
1503696;POSITIVO MASTER C810 TCU H3-01952 - IBGE;H3-01952;11097697;BIOS POS-PIQ170DS 2.09.X;PIQ170DS
1503697;MASTER C810 JF1GRAU H3-01953 - IBGE;H3-01953;11121798;BIOS POS-PIQ170DS 2.09.I JF;PIQ170DS
1503705;MASTER D610 MPOG-DF H3-02157 IT2-MAO;H3-02157;11123279;BIOS POS-PIB150DT V0409X MPOG;PIB150DT
1503706;MASTER D535 SEPLAG-MG L1 I3 SEC SAUD;H3-01968;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503709;POSITIVO MASTER D810 - SEFAZ-DF;H3-02168;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503710;POSITIVO MASTER D610 SENAI PE IT02;H3-01970;11123275;BIOS POS-PIB150DT 0417X;PIB150DT
1503725;POSITIVO MASTER D610 - BARRA DO GARÃ‡A;H3-02169;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503726;MASTER C810 PMDF_H3-02118_WIN10;H3-02118;11123290;BIOS POS-PIQ170DS V2.21.X FIESC;PIQ170DS
1503727;POSITIVO MASTER D610 - SEE;H3-02147;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503729;POSITIVO MASTER C610 MINIPRO - S/ODDSEST;H3-02151;11124539;BIOS POS-PIB150DR V0216.X SEST SENAT;PIB150DR
1503730;POSITIVO MASTER D810 - MPE SP IT01;H3-02172;11128137;BIOS POS-PIQ170DU R3.0 0421L_AMI_MP_SP;PIQ170DU
1503740;POSITIVO MASTER D610 - PM COLOMBO_PR IT1;H3-02180;11128170;BIOS POS-PIB150DT R3 V0416X DVI SL AMIDI;PIB150DT
1503743;POSITIVO MASTER D810 - MPE SP IT02;H3-02172;11128137;BIOS POS-PIQ170DU R3.0 0421L_AMI_MP_SP;PIQ170DU
1503746;POSITIVO MASTER D610 - SEE02;H3-02147;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1503755;POSITIVO MASTER D210 BB 2017-00350_MAO;H3-02187;11124551;BIOS POS-PIH110DV V.0119L;PIH110DV
1503756;POSITIVO MASTER D810 SENAC PE H3-01874;H3-01874;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503757;POSITIVO MASTER D810 MPS;H3-01818;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503765;MASTER C810 H3-02066 IT1 TJ-RO CAR;H3-02066;11097697;BIOS POS-PIQ170DS 2.09.X;PIQ170DS
1503766;POSITIVO MASTER C810 - TJE MG IT2.1;H3-02190;11123296;BIOS POS-PIQ170DS V2.21.X AGUI G01;PIQ170DS
1503767;POSITIVO MASTER C810 - TJE MG IT1.1;H3-02190;11123296;BIOS POS-PIQ170DS V2.21.X AGUI G01;PIQ170DS
1503775;POSITIVO MASTER C810 - TJE MG IT2.2;H3-02190;11123296;BIOS POS-PIQ170DS V2.21.X AGUI G01;PIQ170DS
1503785;POSITIVO MASTER C810 MINIPRO H3-02192;H3-02192;11157220;BIOS POS-PIQ170DS 0261.X.A2.G1 H3-02192;PIQ170DS
1503795;MASTER C810 MPDF H3-2150 PRC 3REG-SP;H3-02150;11123588;BIOS POS-PIQ170DS V2.21.X AGUI MPF-DF;PIQ170DS
1503796;MASTER C810 MPDF H3-2150 PRC REP-AC;H3-02150;11123588;BIOS POS-PIQ170DS V2.21.X AGUI MPF-DF;PIQ170DS
1503797;MASTER D535 -H3-02130- IFRR IT07 CAR;H3-02109;11113628;BIOS POS-EAA75DEV2 60519A78U;EAA75DE
1503798;MASTER D810-H3-02168-SEFAZ-DF CARONA;H3-02168;11121824;BIOS POS-PIQ170DU 0420.X SEM AMIDIAG;PIQ170DU
1503799;MASTER C610 - H3-02119-PGJ RS CARONA;H3-02119;11121750;BIOS POS-PIB150DR V.0215X AMIDIAG TEXT;PIB150DR
